transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,transaction_datetime
148457,2023-06-30 00:00:00,07:27:17,1,8,Hell's Kitchen,84,"0,8",Flavours,Regular syrup,Chocolate syrup,2023-06-30 07:27:17
148458,2023-06-30 00:00:00,07:27:17,1,8,Hell's Kitchen,75,"3,5",Bakery,Pastry,Croissant,2023-06-30 07:27:17
148459,2023-06-30 00:00:00,07:28:49,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023-06-30 07:28:49
148460,2023-06-30 00:00:00,07:28:49,1,5,Lower Manhattan,74,"3,5",Bakery,Biscotti,Ginger Biscotti,2023-06-30 07:28:49
148461,2023-06-30 00:00:00,07:29:02,1,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-30 07:29:02
148462,2023-06-30 00:00:00,07:29:03,2,5,Lower Manhattan,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023-06-30 07:29:03
148463,2023-06-30 00:00:00,07:30:45,2,5,Lower Manhattan,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023-06-30 07:30:45
148464,2023-06-30 00:00:00,07:30:45,1,5,Lower Manhattan,21,"13,33",Packaged Chocolate,Drinking Chocolate,Chili Mayan,2023-06-30 07:30:45
148465,2023-06-30 00:00:00,07:31:42,1,8,Hell's Kitchen,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,2023-06-30 07:31:42
148466,2023-06-30 00:00:00,07:32:03,2,5,Lower Manhattan,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023-06-30 07:32:03
148467,2023-06-30 00:00:00,07:33:46,1,3,Astoria,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023-06-30 07:33:46
148468,2023-06-30 00:00:00,07:34:33,1,5,Lower Manhattan,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023-06-30 07:34:33
148469,2023-06-30 00:00:00,07:35:43,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-30 07:35:43
148470,2023-06-30 00:00:00,07:37:20,2,3,Astoria,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2023-06-30 07:37:20
148471,2023-06-30 00:00:00,07:37:57,2,8,Hell's Kitchen,38,"3,75",Coffee,Barista Espresso,Latte,2023-06-30 07:37:57
148472,2023-06-30 00:00:00,07:37:57,2,8,Hell's Kitchen,63,"0,8",Flavours,Regular syrup,Carmel syrup,2023-06-30 07:37:57
148473,2023-06-30 00:00:00,07:38:07,1,5,Lower Manhattan,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-30 07:38:07
148474,2023-06-30 00:00:00,07:38:10,1,5,Lower Manhattan,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023-06-30 07:38:10
148475,2023-06-30 00:00:00,07:39:31,2,3,Astoria,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,2023-06-30 07:39:31
148476,2023-06-30 00:00:00,07:40:11,2,5,Lower Manhattan,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023-06-30 07:40:11
148477,2023-06-30 00:00:00,07:40:18,2,5,Lower Manhattan,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023-06-30 07:40:18
148478,2023-06-30 00:00:00,07:40:18,1,5,Lower Manhattan,72,"3,25",Bakery,Scone,Ginger Scone,2023-06-30 07:40:18
148479,2023-06-30 00:00:00,07:40:57,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023-06-30 07:40:57
148480,2023-06-30 00:00:00,07:41:21,1,8,Hell's Kitchen,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,2023-06-30 07:41:21
148481,2023-06-30 00:00:00,07:41:25,1,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-30 07:41:25
148482,2023-06-30 00:00:00,07:42:42,2,5,Lower Manhattan,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,2023-06-30 07:42:42
148483,2023-06-30 00:00:00,07:43:01,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-30 07:43:01
148484,2023-06-30 00:00:00,07:43:01,1,8,Hell's Kitchen,79,"3,75",Bakery,Scone,Jumbo Savory Scone,2023-06-30 07:43:01
148485,2023-06-30 00:00:00,07:43:27,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023-06-30 07:43:27
148486,2023-06-30 00:00:00,07:44:25,1,3,Astoria,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023-06-30 07:44:25
148487,2023-06-30 00:00:00,07:44:28,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-30 07:44:28
148488,2023-06-30 00:00:00,07:44:37,2,5,Lower Manhattan,40,"3,75",Coffee,Barista Espresso,Cappuccino,2023-06-30 07:44:37
148489,2023-06-30 00:00:00,07:44:37,2,5,Lower Manhattan,63,"0,8",Flavours,Regular syrup,Carmel syrup,2023-06-30 07:44:37
148490,2023-06-30 00:00:00,07:44:43,2,5,Lower Manhattan,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-30 07:44:43
148491,2023-06-30 00:00:00,07:44:43,1,5,Lower Manhattan,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,2023-06-30 07:44:43
148492,2023-06-30 00:00:00,07:45:02,2,5,Lower Manhattan,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,2023-06-30 07:45:02
148493,2023-06-30 00:00:00,07:46:06,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,2023-06-30 07:46:06
148494,2023-06-30 00:00:00,07:47:18,2,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,2023-06-30 07:47:18
148495,2023-06-30 00:00:00,07:47:18,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,2023-06-30 07:47:18
148496,2023-06-30 00:00:00,07:49:17,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,2023-06-30 07:49:17
148497,2023-06-30 00:00:00,07:49:34,1,5,Lower Manhattan,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,2023-06-30 07:49:34
148498,2023-06-30 00:00:00,07:51:12,2,8,Hell's Kitchen,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023-06-30 07:51:12
148499,2023-06-30 00:00:00,07:52:13,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023-06-30 07:52:13
148500,2023-06-30 00:00:00,07:52:13,1,5,Lower Manhattan,21,"13,33",Packaged Chocolate,Drinking Chocolate,Chili Mayan,2023-06-30 07:52:13
148501,2023-06-30 00:00:00,07:53:46,3,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023-06-30 07:53:46
148502,2023-06-30 00:00:00,07:53:46,1,5,Lower Manhattan,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,2023-06-30 07:53:46
148503,2023-06-30 00:00:00,07:54:00,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023-06-30 07:54:00
148504,2023-06-30 00:00:00,07:54:00,1,5,Lower Manhattan,71,"3,75",Bakery,Pastry,Chocolate Croissant,2023-06-30 07:54:00
148505,2023-06-30 00:00:00,07:56:23,3,5,Lower Manhattan,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,2023-06-30 07:56:23
148506,2023-06-30 00:00:00,07:57:50,2,5,Lower Manhattan,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,2023-06-30 07:57:50
148507,2023-06-30 00:00:00,07:58:30,2,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-30 07:58:30
148508,2023-06-30 00:00:00,07:58:58,1,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023-06-30 07:58:58
148509,2023-06-30 00:00:00,07:58:58,1,8,Hell's Kitchen,78,"4,5",Bakery,Scone,Scottish Cream Scone ,2023-06-30 07:58:58
148510,2023-06-30 00:00:00,07:59:41,3,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023-06-30 07:59:41
148511,2023-06-30 00:00:00,07:59:43,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-30 07:59:43
148512,2023-06-30 00:00:00,08:00:10,1,5,Lower Manhattan,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023-06-30 08:00:10
148513,2023-06-30 00:00:00,08:00:10,1,5,Lower Manhattan,73,"3,75",Bakery,Pastry,Almond Croissant,2023-06-30 08:00:10
148514,2023-06-30 00:00:00,08:01:28,3,5,Lower Manhattan,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,2023-06-30 08:01:28
148515,2023-06-30 00:00:00,08:02:36,1,5,Lower Manhattan,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023-06-30 08:02:36
148516,2023-06-30 00:00:00,08:02:55,2,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023-06-30 08:02:55
148517,2023-06-30 00:00:00,08:02:57,1,5,Lower Manhattan,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,2023-06-30 08:02:57
148518,2023-06-30 00:00:00,08:02:57,1,5,Lower Manhattan,74,"3,5",Bakery,Biscotti,Ginger Biscotti,2023-06-30 08:02:57
148519,2023-06-30 00:00:00,08:03:19,1,3,Astoria,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023-06-30 08:03:19
148520,2023-06-30 00:00:00,08:03:22,1,8,Hell's Kitchen,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023-06-30 08:03:22
148521,2023-06-30 00:00:00,08:03:41,2,3,Astoria,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023-06-30 08:03:41
148522,2023-06-30 00:00:00,08:03:41,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,2023-06-30 08:03:41
148523,2023-06-30 00:00:00,08:03:44,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,2023-06-30 08:03:44
148524,2023-06-30 00:00:00,08:05:37,1,3,Astoria,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023-06-30 08:05:37
148525,2023-06-30 00:00:00,08:06:09,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,2023-06-30 08:06:09
148526,2023-06-30 00:00:00,08:06:09,2,8,Hell's Kitchen,64,"0,8",Flavours,Regular syrup,Hazelnut syrup,2023-06-30 08:06:09
148527,2023-06-30 00:00:00,08:07:43,3,5,Lower Manhattan,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023-06-30 08:07:43
148528,2023-06-30 00:00:00,08:07:43,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,2023-06-30 08:07:43
148529,2023-06-30 00:00:00,08:08:50,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,2023-06-30 08:08:50
148530,2023-06-30 00:00:00,08:08:50,2,8,Hell's Kitchen,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023-06-30 08:08:50
148531,2023-06-30 00:00:00,08:09:10,2,5,Lower Manhattan,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-30 08:09:10
148532,2023-06-30 00:00:00,08:10:33,2,8,Hell's Kitchen,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023-06-30 08:10:33
148533,2023-06-30 00:00:00,08:10:33,1,8,Hell's Kitchen,75,"3,5",Bakery,Pastry,Croissant,2023-06-30 08:10:33
148534,2023-06-30 00:00:00,08:11:38,1,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023-06-30 08:11:38
148535,2023-06-30 00:00:00,08:12:13,2,8,Hell's Kitchen,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,2023-06-30 08:12:13
148536,2023-06-30 00:00:00,08:12:51,3,5,Lower Manhattan,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023-06-30 08:12:51
148537,2023-06-30 00:00:00,08:12:54,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,2023-06-30 08:12:54
148538,2023-06-30 00:00:00,08:12:56,1,3,Astoria,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023-06-30 08:12:56
148539,2023-06-30 00:00:00,08:12:56,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone,2023-06-30 08:12:56
148540,2023-06-30 00:00:00,08:12:57,1,5,Lower Manhattan,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023-06-30 08:12:57
148541,2023-06-30 00:00:00,08:12:57,1,5,Lower Manhattan,71,"3,75",Bakery,Pastry,Chocolate Croissant,2023-06-30 08:12:57
148542,2023-06-30 00:00:00,08:13:47,2,3,Astoria,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,2023-06-30 08:13:47
148543,2023-06-30 00:00:00,08:13:47,1,3,Astoria,84,"0,8",Flavours,Regular syrup,Chocolate syrup,2023-06-30 08:13:47
148544,2023-06-30 00:00:00,08:13:55,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-30 08:13:55
148545,2023-06-30 00:00:00,08:13:55,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,2023-06-30 08:13:55
148546,2023-06-30 00:00:00,08:13:56,2,3,Astoria,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,2023-06-30 08:13:56
148547,2023-06-30 00:00:00,08:14:08,1,5,Lower Manhattan,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-30 08:14:08
148548,2023-06-30 00:00:00,08:14:16,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-30 08:14:16
148549,2023-06-30 00:00:00,08:14:41,2,5,Lower Manhattan,39,"4,25",Coffee,Barista Espresso,Latte Rg,2023-06-30 08:14:41
148550,2023-06-30 00:00:00,08:14:57,2,3,Astoria,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023-06-30 08:14:57
148551,2023-06-30 00:00:00,08:15:41,1,3,Astoria,40,"3,75",Coffee,Barista Espresso,Cappuccino,2023-06-30 08:15:41
148552,2023-06-30 00:00:00,08:15:41,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,2023-06-30 08:15:41
148553,2023-06-30 00:00:00,08:15:41,1,3,Astoria,40,"3,75",Coffee,Barista Espresso,Cappuccino,2023-06-30 08:15:41
148554,2023-06-30 00:00:00,08:15:41,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023-06-30 08:15:41
148555,2023-06-30 00:00:00,08:15:41,1,3,Astoria,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023-06-30 08:15:41
148556,2023-06-30 00:00:00,08:15:41,1,3,Astoria,39,"4,25",Coffee,Barista Espresso,Latte Rg,2023-06-30 08:15:41
148557,2023-06-30 00:00:00,08:15:47,1,3,Astoria,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,2023-06-30 08:15:47
148558,2023-06-30 00:00:00,08:15:48,2,8,Hell's Kitchen,39,"4,25",Coffee,Barista Espresso,Latte Rg,2023-06-30 08:15:48
148559,2023-06-30 00:00:00,08:15:48,2,8,Hell's Kitchen,84,"0,8",Flavours,Regular syrup,Chocolate syrup,2023-06-30 08:15:48
148560,2023-06-30 00:00:00,08:15:48,1,8,Hell's Kitchen,79,"3,75",Bakery,Scone,Jumbo Savory Scone,2023-06-30 08:15:48
148561,2023-06-30 00:00:00,08:16:41,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,2023-06-30 08:16:41
148562,2023-06-30 00:00:00,08:16:41,1,3,Astoria,75,"3,5",Bakery,Pastry,Croissant,2023-06-30 08:16:41
148563,2023-06-30 00:00:00,08:16:41,3,5,Lower Manhattan,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,2023-06-30 08:16:41
148564,2023-06-30 00:00:00,08:16:53,3,5,Lower Manhattan,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023-06-30 08:16:53
148565,2023-06-30 00:00:00,08:17:19,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,2023-06-30 08:17:19
148566,2023-06-30 00:00:00,08:17:19,2,8,Hell's Kitchen,63,"0,8",Flavours,Regular syrup,Carmel syrup,2023-06-30 08:17:19
148567,2023-06-30 00:00:00,08:17:41,1,8,Hell's Kitchen,38,"3,75",Coffee,Barista Espresso,Latte,2023-06-30 08:17:41
148568,2023-06-30 00:00:00,08:17:41,2,8,Hell's Kitchen,64,"0,8",Flavours,Regular syrup,Hazelnut syrup,2023-06-30 08:17:41
148569,2023-06-30 00:00:00,08:17:51,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023-06-30 08:17:51
148570,2023-06-30 00:00:00,08:18:07,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,2023-06-30 08:18:07
148571,2023-06-30 00:00:00,08:18:07,1,5,Lower Manhattan,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023-06-30 08:18:07
148572,2023-06-30 00:00:00,08:18:22,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,2023-06-30 08:18:22
148573,2023-06-30 00:00:00,08:18:26,2,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023-06-30 08:18:26
148574,2023-06-30 00:00:00,08:18:40,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,2023-06-30 08:18:40
148575,2023-06-30 00:00:00,08:19:01,1,5,Lower Manhattan,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023-06-30 08:19:01
148576,2023-06-30 00:00:00,08:19:20,2,3,Astoria,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2023-06-30 08:19:20
148577,2023-06-30 00:00:00,08:19:25,1,8,Hell's Kitchen,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023-06-30 08:19:25
148578,2023-06-30 00:00:00,08:20:16,1,3,Astoria,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,2023-06-30 08:20:16
148579,2023-06-30 00:00:00,08:20:50,1,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,2023-06-30 08:20:50
148580,2023-06-30 00:00:00,08:20:52,1,5,Lower Manhattan,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,2023-06-30 08:20:52
148581,2023-06-30 00:00:00,08:20:56,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-30 08:20:56
148582,2023-06-30 00:00:00,08:21:13,1,8,Hell's Kitchen,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023-06-30 08:21:13
148583,2023-06-30 00:00:00,08:21:42,1,3,Astoria,73,"3,75",Bakery,Pastry,Almond Croissant,2023-06-30 08:21:42
148584,2023-06-30 00:00:00,08:23:04,2,5,Lower Manhattan,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,2023-06-30 08:23:04
148585,2023-06-30 00:00:00,08:23:17,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023-06-30 08:23:17
148586,2023-06-30 00:00:00,08:23:47,2,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023-06-30 08:23:47
148587,2023-06-30 00:00:00,08:23:47,1,8,Hell's Kitchen,6,21,Coffee beans,Gourmet Beans,Ethiopia,2023-06-30 08:23:47
148588,2023-06-30 00:00:00,08:23:59,1,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,2023-06-30 08:23:59
148589,2023-06-30 00:00:00,08:23:59,1,3,Astoria,83,14,Branded,Housewares,I Need My Bean! Latte cup,2023-06-30 08:23:59
148590,2023-06-30 00:00:00,08:24:25,2,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023-06-30 08:24:25
148591,2023-06-30 00:00:00,08:24:38,2,3,Astoria,40,"3,75",Coffee,Barista Espresso,Cappuccino,2023-06-30 08:24:38
148592,2023-06-30 00:00:00,08:24:38,1,3,Astoria,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2023-06-30 08:24:38
148593,2023-06-30 00:00:00,08:24:48,2,3,Astoria,39,"4,25",Coffee,Barista Espresso,Latte Rg,2023-06-30 08:24:48
148594,2023-06-30 00:00:00,08:25:12,1,5,Lower Manhattan,71,"3,75",Bakery,Pastry,Chocolate Croissant,2023-06-30 08:25:12
148595,2023-06-30 00:00:00,08:25:25,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023-06-30 08:25:25
148596,2023-06-30 00:00:00,08:25:25,1,3,Astoria,14,"8,95",Loose Tea,Black tea,Earl Grey,2023-06-30 08:25:25
148597,2023-06-30 00:00:00,08:25:52,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,2023-06-30 08:25:52
148598,2023-06-30 00:00:00,08:26:46,1,3,Astoria,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,2023-06-30 08:26:46
148599,2023-06-30 00:00:00,08:27:43,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023-06-30 08:27:43
148600,2023-06-30 00:00:00,08:27:44,2,8,Hell's Kitchen,38,"3,75",Coffee,Barista Espresso,Latte,2023-06-30 08:27:44
148601,2023-06-30 00:00:00,08:27:52,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,2023-06-30 08:27:52
148602,2023-06-30 00:00:00,08:28:34,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-30 08:28:34
148603,2023-06-30 00:00:00,08:29:19,2,3,Astoria,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023-06-30 08:29:19
148604,2023-06-30 00:00:00,08:29:29,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023-06-30 08:29:29
148605,2023-06-30 00:00:00,08:29:29,1,8,Hell's Kitchen,73,"3,75",Bakery,Pastry,Almond Croissant,2023-06-30 08:29:29
148606,2023-06-30 00:00:00,08:29:30,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,2023-06-30 08:29:30
148607,2023-06-30 00:00:00,08:31:24,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,2023-06-30 08:31:24
148608,2023-06-30 00:00:00,08:31:24,1,8,Hell's Kitchen,78,"4,5",Bakery,Scone,Scottish Cream Scone ,2023-06-30 08:31:24
148609,2023-06-30 00:00:00,08:32:08,1,8,Hell's Kitchen,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,2023-06-30 08:32:08
148610,2023-06-30 00:00:00,08:32:29,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,2023-06-30 08:32:29
148611,2023-06-30 00:00:00,08:32:34,2,5,Lower Manhattan,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023-06-30 08:32:34
148612,2023-06-30 00:00:00,08:32:34,1,5,Lower Manhattan,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,2023-06-30 08:32:34
148613,2023-06-30 00:00:00,08:32:35,2,5,Lower Manhattan,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023-06-30 08:32:35
148614,2023-06-30 00:00:00,08:33:19,1,5,Lower Manhattan,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023-06-30 08:33:19
148615,2023-06-30 00:00:00,08:33:50,1,5,Lower Manhattan,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023-06-30 08:33:50
148616,2023-06-30 00:00:00,08:33:50,1,5,Lower Manhattan,78,"4,5",Bakery,Scone,Scottish Cream Scone ,2023-06-30 08:33:50
148617,2023-06-30 00:00:00,08:34:46,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,2023-06-30 08:34:46
148618,2023-06-30 00:00:00,08:35:54,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,2023-06-30 08:35:54
148619,2023-06-30 00:00:00,08:35:56,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023-06-30 08:35:56
148620,2023-06-30 00:00:00,08:36:03,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-30 08:36:03
148621,2023-06-30 00:00:00,08:36:47,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,2023-06-30 08:36:47
148622,2023-06-30 00:00:00,08:36:51,3,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,2023-06-30 08:36:51
148623,2023-06-30 00:00:00,08:36:55,2,8,Hell's Kitchen,40,"3,75",Coffee,Barista Espresso,Cappuccino,2023-06-30 08:36:55
148624,2023-06-30 00:00:00,08:36:55,2,8,Hell's Kitchen,84,"0,8",Flavours,Regular syrup,Chocolate syrup,2023-06-30 08:36:55
148625,2023-06-30 00:00:00,08:36:55,1,8,Hell's Kitchen,73,"3,75",Bakery,Pastry,Almond Croissant,2023-06-30 08:36:55
148626,2023-06-30 00:00:00,08:37:54,1,8,Hell's Kitchen,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,2023-06-30 08:37:54
148627,2023-06-30 00:00:00,08:38:12,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023-06-30 08:38:12
148628,2023-06-30 00:00:00,08:38:57,2,5,Lower Manhattan,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,2023-06-30 08:38:57
148629,2023-06-30 00:00:00,08:38:57,2,5,Lower Manhattan,63,"0,8",Flavours,Regular syrup,Carmel syrup,2023-06-30 08:38:57
148630,2023-06-30 00:00:00,08:40:28,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023-06-30 08:40:28
148631,2023-06-30 00:00:00,08:40:28,2,3,Astoria,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,2023-06-30 08:40:28
148632,2023-06-30 00:00:00,08:40:46,2,3,Astoria,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,2023-06-30 08:40:46
148633,2023-06-30 00:00:00,08:41:39,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-30 08:41:39
148634,2023-06-30 00:00:00,08:43:01,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,2023-06-30 08:43:01
